client_id,Variation,completion_minutes
8860154,Control,1.7333333333333334
8860697,Test,2.816666666666667
8860731,Test,6.866666666666666
8861406,Test,4.316666666666666
8861461,Control,4.516666666666667
8861901,Control,4.95
8862122,Test,12.5
8862912,Control,14.383333333333333
8863351,Test,2.2666666666666666
8863840,Control,3.716666666666667
8863877,Control,6.0
8863885,Control,2.5
8864029,Test,2.4
8864170,Control,5.166666666666667
8864249,Control,5.166666666666667
8864420,Control,7.433333333333334
8864500,Control,1.4
8864617,Control,2.6166666666666667
8864706,Test,5.166666666666667
8864712,Test,1.6
8865026,Control,3.45
8865276,Control,4.183333333333334
8866082,Test,3.7333333333333334
8866119,Test,3.8333333333333335
8866432,Test,37.61666666666667
8866570,Control,7.15
8866819,Test,3.6666666666666665
8867575,Control,4.833333333333333
8867579,Control,0.8833333333333333
8867707,Test,4.3
8868557,Control,2.8333333333333335
8868868,Test,4.033333333333333
8869453,Test,1.9666666666666666
8869828,Control,3.4833333333333334
8870018,Test,1.5666666666666667
8870404,Control,1.7833333333333334
8870501,Test,2.816666666666667
8870709,Control,24.15
8870779,Control,3.7666666666666666
8872012,Test,2.0166666666666666
8872273,Test,6.433333333333334
8872308,Test,6.0
8872815,Control,4.6
8873119,Test,8.416666666666666
8873419,Control,7.483333333333333
8873524,Control,2.433333333333333
8873924,Test,17.75
8874028,Test,4.333333333333333
8874632,Control,4.383333333333334
8875746,Control,5.416666666666667
8876038,Test,4.633333333333334
8876196,Control,5.4
8876367,Test,5.233333333333333
8876607,Control,34.53333333333333
8877399,Control,7.733333333333333
8877536,Test,3.4
8877609,Control,2.6333333333333333
8877805,Test,7.033333333333333
8877861,Control,2.4166666666666665
8877862,Control,3.1
8878848,Control,23.666666666666668
8878856,Control,1.6333333333333333
8879525,Test,2.55
8880247,Test,5.583333333333333
8880301,Test,2.316666666666667
8880777,Test,4.416666666666667
8880791,Control,1.7333333333333334
8880897,Test,5.35
8881398,Control,10.7
8881406,Control,36.18333333333333
8881896,Control,3.25
8881979,Control,3.0833333333333335
8881992,Test,1.8833333333333333
8882046,Test,7.0
8882285,Control,3.75
8882404,Control,4.233333333333333
8883167,Test,5.216666666666667
8883335,Test,6.15
8883596,Test,3.1333333333333333
8883783,Control,10.616666666666667
8883994,Control,3.35
8884286,Test,6.966666666666667
8884678,Control,16.866666666666667
8885339,Control,6.05
8885509,Control,3.0
8885555,Control,9.466666666666667
8885642,Test,9.0
8886146,Test,21.1
8886422,Test,11.25
8887437,Test,2.95
8887485,Test,2.2666666666666666
8888007,Test,2.9833333333333334
8888379,Control,2.6666666666666665
8888588,Test,10.783333333333333
8888660,Test,2.65
8889640,Test,1.4333333333333333
8889682,Control,5.366666666666666
8889690,Test,2.2333333333333334
8890723,Control,1.6833333333333333
8891137,Test,3.0
8891263,Test,1.25
8891903,Test,5.383333333333334
8892271,Test,4.666666666666667
8892555,Test,4.733333333333333
8892860,Test,20.066666666666666
8893526,Control,3.1166666666666667
8893835,Control,1.85
8893867,Control,8.333333333333334
8893928,Test,4.683333333333334
8894138,Test,6.7
8894235,Control,35.65
8894975,Control,1.75
8895060,Test,3.816666666666667
8895190,Control,3.3833333333333333
8895529,Test,9.65
8895716,Test,4.116666666666666
8896811,Test,15.033333333333333
8897389,Test,3.8
8897392,Test,2.35
8897640,Test,2.95
8897853,Test,2.183333333333333
8898175,Control,2.2333333333333334
8898657,Test,1.9166666666666667
8899445,Control,8.2
8899758,Control,8.8
8900157,Test,3.95
8900388,Test,1.6833333333333333
8900562,Control,4.3
8901859,Control,4.75
8902017,Test,12.583333333333334
8902145,Test,2.0
8902305,Test,3.45
8902430,Test,4.683333333333334
8902724,Test,4.05
8903501,Control,2.433333333333333
8903554,Test,2.1
8903909,Test,2.933333333333333
8904677,Test,3.6
8905135,Test,3.35
8905187,Test,4.366666666666666
8905816,Control,11.55
8905961,Control,7.95
8905969,Test,29.383333333333333
8905979,Control,3.85
8906316,Test,4.85
8906713,Test,5.166666666666667
8906924,Test,4.083333333333333
8907499,Control,1.15
8908352,Control,2.6
8908476,Control,2.35
8908514,Control,9.7
8908629,Test,1.7833333333333334
8908875,Test,5.633333333333334
8909445,Test,8.383333333333333
8909784,Test,5.133333333333334
8909853,Test,2.05
8911064,Control,1.9
8911088,Control,1.6666666666666667
8911405,Test,3.15
8911510,Control,2.5
8911874,Test,2.9833333333333334
8911878,Test,2.316666666666667
8911940,Test,4.2
8912091,Control,5.483333333333333
8913318,Control,2.5166666666666666
8913354,Test,1.65
8913453,Test,2.45
8913628,Test,2.1
8913814,Control,7.35
8914780,Test,2.7
8915203,Test,7.333333333333333
8916311,Test,5.0
8916496,Control,2.95
8916621,Control,5.083333333333333
8916656,Test,3.9833333333333334
8917050,Test,3.3833333333333333
8917070,Control,5.1
8917638,Control,12.183333333333334
8917970,Control,1.25
8918002,Test,1.2333333333333334
8918252,Test,1.1666666666666667
8918355,Test,5.966666666666667
8918685,Control,8.35
8918860,Control,12.3
8918882,Control,3.4
8919156,Control,3.1666666666666665
8919237,Control,6.933333333333334
8919279,Control,21.9
8919311,Control,14.366666666666667
8919323,Control,2.566666666666667
8919820,Control,3.933333333333333
8919883,Control,7.333333333333333
8920170,Test,25.733333333333334
8920691,Control,5.016666666666667
8921130,Test,42.166666666666664
8921189,Control,2.283333333333333
8921195,Control,4.633333333333334
8921695,Test,10.666666666666666
8921716,Test,4.45
8921961,Control,18.133333333333333
8922549,Control,5.333333333333333
8922772,Control,10.016666666666667
8922786,Control,14.25
8922851,Control,0.9333333333333333
8923312,Control,10.166666666666666
8923342,Test,7.833333333333333
8923392,Control,10.066666666666666
8923646,Test,5.1
8924055,Test,7.466666666666667
8924493,Control,1.6
8924772,Control,2.183333333333333
8924782,Control,6.0
8925152,Control,2.4166666666666665
8926354,Test,1.6166666666666667
8926523,Test,4.583333333333333
8926765,Control,7.266666666666667
8927048,Control,8.05
8927242,Test,2.45
8927733,Control,7.783333333333333
8927810,Test,2.283333333333333
8928774,Test,3.2666666666666666
8929016,Control,4.683333333333334
8929415,Control,5.633333333333334
8929553,Test,3.15
8930597,Control,2.2333333333333334
8930684,Control,7.383333333333334
8931027,Control,7.35
8931195,Test,2.8666666666666667
8931606,Control,3.033333333333333
8932242,Control,1.5833333333333333
8933045,Test,7.8
8934419,Test,11.833333333333334
8934524,Control,3.0833333333333335
8934566,Control,4.25
8935253,Control,12.6
8935534,Test,2.316666666666667
8935922,Test,7.566666666666666
8936467,Control,5.95
8936999,Test,2.65
8937409,Test,2.3
8937499,Control,16.066666666666666
8937765,Control,5.8
8938441,Control,17.8
8938687,Test,4.25
8938706,Control,4.883333333333334
8938746,Control,4.216666666666667
8938892,Test,4.45
8939052,Control,4.65
8939248,Test,7.75
8939905,Control,5.4
8939988,Control,1.5
8940713,Control,6.316666666666666
8941091,Test,1.65
8941221,Control,9.316666666666666
8941226,Test,1.35
8941360,Control,3.7333333333333334
8941363,Test,1.5833333333333333
8941663,Control,11.733333333333333
8942575,Control,2.4166666666666665
8942888,Control,6.816666666666666
8942980,Control,2.966666666666667
8943719,Control,1.8166666666666667
8943789,Control,11.233333333333333
8943821,Test,4.966666666666667
8943831,Test,1.6833333333333333
8943833,Test,4.333333333333333
8943865,Test,5.883333333333334
8944185,Control,3.2333333333333334
8945047,Test,21.133333333333333
8945332,Test,9.483333333333333
8945610,Test,7.183333333333334
8945620,Test,2.933333333333333
8946434,Control,2.4833333333333334
8946556,Test,9.983333333333333
8946857,Test,4.916666666666667
8946966,Test,3.4166666666666665
8947191,Control,9.816666666666666
8947199,Control,8.966666666666667
8947692,Test,2.066666666666667
8948004,Test,2.8333333333333335
8948012,Test,5.0
8948986,Test,2.533333333333333
8948990,Test,2.1333333333333333
8950069,Test,6.883333333333334
8950736,Control,2.8333333333333335
8950763,Test,3.4166666666666665
8950776,Test,4.666666666666667
8950911,Control,5.75
8950912,Test,2.8333333333333335
8951521,Test,2.9833333333333334
8951938,Control,7.366666666666666
8953118,Test,6.566666666666666
8953501,Control,16.016666666666666
8953734,Test,2.2333333333333334
8953993,Test,3.4166666666666665
8954124,Test,2.4833333333333334
8954158,Control,3.4166666666666665
8955074,Test,6.816666666666666
8955406,Control,5.533333333333333
8955423,Control,3.3833333333333333
8956074,Control,2.3666666666666667
8956495,Control,36.9
8956906,Test,8.583333333333334
8957177,Control,3.8
8957739,Test,6.766666666666667
8957750,Control,5.266666666666667
8957815,Control,6.133333333333334
8958048,Test,5.583333333333333
8958176,Test,1.7833333333333334
8958725,Control,6.05
8959036,Test,2.8333333333333335
8959084,Test,1.3833333333333333
8959138,Test,8.1
8959461,Control,4.866666666666666
8959530,Test,18.7
8960535,Control,2.2666666666666666
8960791,Test,2.3666666666666667
8961028,Control,10.616666666666667
8961128,Control,4.483333333333333
8961589,Test,5.15
8961689,Test,2.4166666666666665
8961892,Control,18.166666666666668
8962152,Control,6.55
8962172,Control,2.7333333333333334
8962405,Test,5.166666666666667
8962726,Test,28.416666666666668
8962817,Test,11.116666666666667
8963150,Test,5.45
8963162,Test,1.8666666666666667
8963925,Test,41.93333333333333
8964089,Test,42.81666666666667
8964656,Test,1.8
8964788,Test,4.3
8965111,Control,4.383333333333334
8965367,Test,4.833333333333333
8965464,Test,1.2333333333333334
8965755,Test,12.5
8966119,Test,3.2666666666666666
8966141,Test,6.166666666666667
8966228,Test,21.95
8966565,Control,9.933333333333334
8966674,Control,2.783333333333333
8966719,Test,2.2333333333333334
8966772,Test,7.35
8966814,Control,2.9166666666666665
8966943,Test,8.983333333333333
8967301,Control,3.283333333333333
8967720,Control,3.6333333333333333
8967825,Control,2.7666666666666666
8968222,Test,2.95
8968223,Test,2.4166666666666665
8968297,Control,3.6
8968672,Test,5.116666666666666
8968789,Control,11.483333333333333
8968939,Control,8.533333333333333
8969091,Test,2.7333333333333334
8969191,Test,3.0
8969692,Test,1.7833333333333334
8969939,Test,2.25
8970209,Control,3.433333333333333
8970337,Control,2.45
8970514,Test,3.5166666666666666
8970620,Test,7.8
8971132,Test,11.433333333333334
8971313,Test,1.3666666666666667
8971563,Control,1.1166666666666667
8971577,Test,2.9
8971654,Control,4.066666666666666
8972168,Control,7.483333333333333
8972482,Control,8.05
8974088,Control,7.75
8974887,Control,9.95
8975499,Test,5.766666666666667
8975574,Test,2.5166666666666666
8975831,Test,1.8666666666666667
8975963,Control,2.35
8976019,Test,4.7
8976119,Control,5.833333333333333
8976156,Control,13.483333333333333
8976740,Test,3.4833333333333334
8976765,Control,2.316666666666667
8976800,Control,3.4166666666666665
8978031,Control,10.083333333333334
8979772,Test,2.9833333333333334
8980102,Control,4.25
8980150,Control,2.35
8980288,Test,3.783333333333333
8980435,Control,3.45
8980558,Test,20.25
8980847,Test,3.6166666666666667
8981285,Test,1.1166666666666667
8981296,Control,5.7
8981322,Control,5.983333333333333
8981527,Test,1.55
8981928,Test,2.1333333333333333
8982518,Test,4.933333333333334
8982660,Control,1.7
8982741,Test,2.283333333333333
8982802,Control,8.383333333333333
8982875,Control,6.166666666666667
8983872,Control,3.933333333333333
8984094,Control,5.283333333333333
8984143,Control,9.133333333333333
8984189,Control,7.016666666666667
8984270,Test,5.866666666666666
8984405,Control,26.366666666666667
8984450,Control,2.1333333333333333
8984668,Test,1.8166666666666667
8984851,Control,1.3
8984872,Test,5.6
8984930,Test,2.3666666666666667
8985052,Control,1.7
8985316,Control,1.25
8985518,Control,6.666666666666667
8985747,Control,1.7666666666666666
8985808,Test,3.716666666666667
8986034,Control,1.7833333333333334
8986163,Test,4.883333333333334
8986298,Test,3.6166666666666667
8986507,Test,1.2333333333333334
8986740,Test,3.6333333333333333
8986820,Test,1.9
8987005,Test,4.116666666666666
8987178,Control,1.4666666666666666
8987351,Test,12.85
8987516,Test,2.8666666666666667
8987981,Control,4.083333333333333
8988125,Test,5.883333333333334
8988203,Test,1.55
8988300,Control,7.266666666666667
8988721,Control,21.1
8989552,Control,5.866666666666666
8989715,Test,3.75
8990227,Test,23.4
8990324,Control,1.6333333333333333
8990589,Test,32.666666666666664
8991025,Test,11.766666666666667
8991228,Test,1.6
8991607,Control,4.633333333333334
8992229,Control,17.933333333333334
8992296,Test,2.95
8993080,Control,3.4833333333333334
8993120,Test,3.4166666666666665
8993516,Test,1.5666666666666667
8994165,Control,4.466666666666667
8994429,Test,3.75
8994570,Test,8.483333333333333
8994880,Test,5.2
8995044,Test,16.4
8995063,Test,3.7666666666666666
8995260,Control,3.05
8995363,Control,3.7
8995664,Test,1.9833333333333334
8996595,Control,7.116666666666666
8996677,Test,4.85
8996903,Test,3.9166666666666665
8997426,Test,3.8666666666666667
8997922,Test,9.916666666666666
8998082,Control,4.116666666666666
8998966,Control,4.35
8999328,Test,3.75
8999686,Test,2.5166666666666666
8999959,Control,5.6
9000659,Test,2.8
9000762,Test,4.366666666666666
9000891,Control,6.783333333333333
9001291,Control,8.083333333333334
9002251,Control,3.45
9002320,Control,6.916666666666667
9002452,Control,2.966666666666667
9002539,Control,8.166666666666666
9002605,Test,1.7166666666666666
9003187,Control,4.783333333333333
9003412,Control,2.8
9004223,Control,1.6333333333333333
9004289,Control,4.85
9004568,Test,3.75
9004679,Control,9.616666666666667
9005188,Test,2.2666666666666666
9005558,Test,5.75
9005733,Test,2.933333333333333
9006010,Test,9.983333333333333
9006100,Test,8.2
9006366,Test,1.9333333333333333
9006692,Test,3.9
9007852,Test,8.333333333333334
9007970,Test,3.783333333333333
9008137,Control,3.966666666666667
9008485,Control,2.75
9009821,Control,12.233333333333333
9010050,Control,12.583333333333334
9010548,Control,5.933333333333334
9011170,Test,5.75
9012525,Control,6.416666666666667
9013527,Test,3.066666666666667
9013834,Test,3.05
9013878,Test,1.5333333333333334
9014045,Control,6.266666666666667
9014870,Control,3.033333333333333
9015448,Control,6.533333333333333
9016240,Control,3.9166666666666665
9016678,Test,2.1166666666666667
9017597,Test,4.583333333333333
9018011,Control,8.733333333333333
9018150,Test,3.316666666666667
9018325,Test,16.716666666666665
9018602,Control,9.866666666666667
9018705,Test,2.3333333333333335
9018854,Control,6.816666666666666
9019969,Control,12.816666666666666
9020037,Control,3.6666666666666665
9020045,Control,5.35
9020075,Control,2.183333333333333
9022088,Control,1.8666666666666667
9022566,Test,1.7833333333333334
9023221,Test,4.016666666666667
9023475,Control,5.416666666666667
9023510,Control,26.066666666666666
9023601,Test,6.1
9023746,Control,4.033333333333333
9024738,Control,5.066666666666666
9025014,Test,19.95
9025285,Control,10.416666666666666
9025414,Test,5.616666666666666
9025521,Test,2.466666666666667
9025989,Test,1.9833333333333334
9026435,Control,10.633333333333333
9026696,Control,3.2
9026974,Test,3.4166666666666665
9027485,Test,4.233333333333333
9027583,Test,7.9
9027736,Control,2.433333333333333
9027791,Control,3.1
9028616,Test,8.116666666666667
9028665,Control,9.483333333333333
9029171,Test,3.3
9029278,Test,2.2
9030458,Control,9.3
9030756,Test,2.7666666666666666
9031268,Control,3.6333333333333333
9031350,Control,19.166666666666668
9032080,Test,8.566666666666666
9032753,Control,5.083333333333333
9032952,Control,3.5166666666666666
9033815,Test,2.216666666666667
9033895,Test,1.3333333333333333
9034029,Test,24.666666666666668
9034191,Test,2.05
9034200,Control,32.46666666666667
9034477,Control,1.5833333333333333
9034572,Control,2.183333333333333
9034701,Test,1.7833333333333334
9034757,Control,2.783333333333333
9034979,Test,2.25
9035803,Test,5.316666666666666
9035900,Control,2.533333333333333
9035903,Control,1.75
9035983,Control,1.1
9036113,Test,1.75
9036135,Test,5.366666666666666
9036856,Control,4.283333333333333
9036864,Test,2.2333333333333334
9037504,Test,3.3833333333333333
9037718,Test,2.4833333333333334
9039422,Control,3.6
9039541,Control,3.4
9040013,Control,6.35
9040250,Control,3.433333333333333
9042035,Control,6.466666666666667
9042475,Control,2.1166666666666667
9043613,Test,6.2
9043680,Test,2.816666666666667
9043889,Control,5.55
9043926,Test,4.883333333333334
9044013,Control,3.2
9044094,Test,2.7
9044675,Test,3.5833333333333335
9045071,Test,2.7
9045073,Test,11.8
9045550,Control,5.516666666666667
9046131,Control,8.716666666666667
9046161,Control,7.1
9047167,Test,2.6
9047674,Test,2.966666666666667
9047771,Control,1.7333333333333334
9048757,Control,14.766666666666667
9049060,Test,10.366666666666667
9049428,Test,5.083333333333333
9049892,Test,11.533333333333333
9050287,Test,2.3
9050518,Test,14.883333333333333
9050748,Control,5.116666666666666
9050950,Control,2.3833333333333333
9051351,Test,1.8833333333333333
9051453,Control,12.783333333333333
9051501,Test,4.266666666666667
9051760,Control,7.283333333333333
9051839,Control,2.3666666666666667
9051913,Test,11.166666666666666
9052282,Control,10.1
9052308,Test,8.05
9052626,Control,5.066666666666666
9052716,Test,4.283333333333333
9052980,Test,6.533333333333333
9053591,Test,4.75
9055013,Control,3.1666666666666665
9055908,Test,4.133333333333334
9055966,Control,8.45
9056069,Test,4.533333333333333
9056097,Test,4.3
9056159,Test,4.866666666666666
9056180,Test,5.466666666666667
9056874,Control,2.5166666666666666
9057331,Test,6.583333333333333
9057681,Test,2.433333333333333
9058132,Test,4.616666666666666
9058208,Control,22.116666666666667
9058289,Control,4.0
9058569,Test,3.4
9058579,Control,6.45
9058953,Test,4.566666666666666
9059057,Test,2.6333333333333333
9059099,Test,3.283333333333333
9059154,Control,4.816666666666666
9059192,Control,9.95
9059219,Test,2.283333333333333
9059253,Control,3.433333333333333
9059406,Test,3.783333333333333
9059531,Control,5.4
9059634,Control,3.8
9059746,Test,12.7
9059926,Control,1.9166666666666667
9060189,Control,8.4
9060425,Test,4.016666666666667
9061007,Control,3.4833333333333334
9061628,Test,16.833333333333332
9061669,Control,1.5333333333333334
9061738,Test,3.2333333333333334
9061845,Control,11.933333333333334
9062208,Test,4.533333333333333
9062666,Test,4.75
9064068,Test,1.8166666666666667
9064720,Control,15.2
9065175,Test,11.6
9065824,Test,6.783333333333333
9066145,Control,6.35
9066243,Control,2.1
9066398,Control,3.65
9067031,Test,4.416666666666667
9067923,Control,1.7166666666666666
9068193,Test,3.55
9068673,Test,8.066666666666666
9068866,Control,6.133333333333334
9068935,Test,4.016666666666667
9069149,Test,8.683333333333334
9069153,Test,5.083333333333333
9069462,Control,8.1
9069548,Test,5.65
9069804,Test,3.35
9069966,Test,6.116666666666666
9070080,Control,1.6166666666666667
9070356,Test,3.0833333333333335
9070743,Control,1.6166666666666667
9070746,Test,10.383333333333333
9070866,Control,2.716666666666667
9070908,Control,5.433333333333334
9071130,Control,9.416666666666666
9071323,Control,3.55
9071796,Test,8.283333333333333
9072021,Test,3.1333333333333333
9072281,Control,1.45
9072561,Control,5.35
9072929,Control,8.716666666666667
9073501,Control,3.75
9073948,Control,2.8666666666666667
9074228,Control,5.316666666666666
9074374,Control,2.5166666666666666
9074859,Test,3.3333333333333335
9075150,Test,13.983333333333333
9075393,Control,3.9166666666666665
9076007,Test,6.3
9076129,Test,7.516666666666667
9076190,Control,3.933333333333333
9076273,Control,5.966666666666667
9076998,Control,2.05
9077159,Control,1.55
9077273,Test,2.1666666666666665
9077478,Test,1.85
9077544,Control,1.8166666666666667
9077799,Test,10.983333333333333
9078665,Test,1.3166666666666667
9078686,Control,6.866666666666666
9079825,Control,1.8666666666666667
9079865,Test,1.5333333333333334
9080038,Control,2.1166666666666667
9080198,Test,7.666666666666667
9080557,Control,1.4166666666666667
9080796,Test,7.283333333333333
9082137,Test,2.6
9082516,Test,6.4
9082610,Control,5.183333333333334
9083361,Control,5.533333333333333
9083506,Control,4.366666666666666
9083775,Test,3.966666666666667
9084523,Test,1.85
9086603,Test,5.033333333333333
9086611,Test,7.916666666666667
9086639,Test,3.216666666666667
9086783,Control,14.933333333333334
9087609,Test,3.0166666666666666
9087617,Test,1.5166666666666666
9088169,Control,5.416666666666667
9088935,Control,5.25
9089095,Test,2.466666666666667
9089219,Control,1.6833333333333333
9089595,Test,7.866666666666666
9089668,Test,2.55
9089805,Control,13.766666666666667
9090172,Control,9.7
9090954,Control,7.233333333333333
9091270,Test,5.633333333333334
9091474,Test,15.683333333333334
9091585,Control,12.783333333333333
9091709,Test,2.2
9092174,Test,3.65
9092629,Test,4.666666666666667
9092651,Control,3.3666666666666667
9092677,Test,6.083333333333333
9093278,Test,9.25
9094877,Control,18.133333333333333
9094936,Test,1.9833333333333334
9094992,Test,20.5
9095178,Test,2.783333333333333
9095428,Test,1.9333333333333333
9096264,Test,3.65
9096993,Control,13.483333333333333
9096994,Test,1.5666666666666667
9097207,Control,5.983333333333333
9097548,Test,9.2
9097687,Control,2.55
9097731,Control,21.9
9097776,Control,9.283333333333333
9097791,Control,2.683333333333333
9098452,Test,2.9833333333333334
9098507,Control,1.9833333333333334
9098523,Control,3.433333333333333
9098959,Control,5.45
9099065,Control,4.683333333333334
9099376,Test,1.55
9099836,Control,8.416666666666666
9100156,Test,2.25
9100219,Control,5.55
9100473,Test,4.883333333333334
9101443,Control,20.633333333333333
9102469,Control,3.683333333333333
9102754,Test,2.8833333333333333
9102987,Test,10.15
9103258,Test,3.6
9103512,Control,3.5
9103722,Test,2.0833333333333335
9103724,Control,8.8
9104320,Test,7.883333333333334
9105028,Test,6.933333333333334
9105658,Test,5.85
9106314,Test,4.9
9106700,Control,2.1
9106860,Test,1.9166666666666667
9107161,Control,2.75
9107346,Test,5.35
9108186,Test,2.6
9108332,Test,2.8333333333333335
9108723,Control,3.9
9108805,Test,3.9
9109114,Control,4.983333333333333
9109142,Control,3.066666666666667
9109169,Test,6.433333333333334
9110158,Test,1.7833333333333334
9110421,Control,2.75
9110521,Control,3.283333333333333
9110901,Control,2.316666666666667
9111035,Test,2.033333333333333
9111859,Control,9.066666666666666
9112089,Control,3.3833333333333333
9112160,Test,4.5
9112330,Test,1.9166666666666667
9112360,Control,5.783333333333333
9112702,Control,13.933333333333334
9112859,Control,5.833333333333333
9113602,Control,2.8833333333333333
9114074,Control,6.766666666666667
9114126,Test,4.0
9114360,Test,1.7
9114715,Test,23.183333333333334
9114853,Control,2.183333333333333
9114855,Test,2.316666666666667
9114930,Control,7.966666666666667
9115050,Control,2.3666666666666667
9115136,Test,3.1
9115264,Test,2.8
9115436,Test,3.966666666666667
9115560,Test,2.3833333333333333
9115808,Test,10.616666666666667
9115963,Test,4.683333333333334
9116217,Test,9.633333333333333
9116627,Test,12.033333333333333
9117173,Control,12.916666666666666
9118111,Control,2.5166666666666666
9118253,Control,10.533333333333333
9118633,Control,2.4166666666666665
9118928,Test,8.733333333333333
9119414,Test,2.5
9119435,Control,2.15
9119625,Control,8.166666666666666
9119907,Control,7.116666666666666
9120702,Test,2.4
9121023,Test,4.116666666666666
9121026,Control,3.3666666666666667
9122308,Control,4.0
9122332,Test,10.866666666666667
9123233,Test,3.2
9123442,Test,1.65
9123885,Control,1.6
9124265,Test,1.7166666666666666
9124545,Test,3.85
9126731,Test,6.4
9126956,Control,16.8
9127278,Test,3.7333333333333334
9127287,Control,1.9333333333333333
9127298,Test,2.2333333333333334
9127572,Control,15.483333333333333
9127678,Test,3.15
9128096,Test,4.1
9128098,Control,11.566666666666666
9128175,Control,3.15
9128344,Test,6.066666666666666
9128400,Test,3.2333333333333334
9128593,Control,4.616666666666666
9128690,Test,3.35
9128868,Control,2.45
9128986,Test,3.216666666666667
9129736,Control,4.183333333333334
9129855,Test,16.333333333333332
9129878,Control,4.583333333333333
9129912,Control,1.45
9129948,Control,3.683333333333333
9130095,Test,3.8
9130118,Test,4.2
9130383,Control,6.316666666666666
9130631,Control,7.133333333333334
9130823,Control,3.55
9131552,Test,5.866666666666666
9131734,Test,2.8833333333333333
9132649,Test,2.3833333333333333
9132749,Test,5.866666666666666
9132831,Test,9.416666666666666
9133920,Test,1.6833333333333333
9134207,Test,33.35
9134220,Test,8.766666666666667
9134636,Control,4.866666666666666
9134976,Test,3.95
9135395,Test,2.7666666666666666
9135444,Test,10.9
9135655,Control,1.8
9135689,Test,3.0166666666666666
9136016,Test,4.483333333333333
9136712,Control,11.25
9137500,Test,1.6833333333333333
9137627,Control,6.933333333333334
9137800,Test,10.0
9138140,Test,1.5333333333333334
9138956,Test,5.75
9139141,Control,5.383333333333334
9140349,Test,1.1
9140707,Test,3.2666666666666666
9141021,Test,1.5833333333333333
9141212,Control,13.45
9141569,Test,10.433333333333334
9141735,Control,1.7666666666666666
9141990,Control,1.8
9143192,Test,6.95
9144084,Test,1.5833333333333333
9144131,Test,1.9333333333333333
9145535,Test,2.216666666666667
9145611,Control,8.983333333333333
9147095,Test,4.033333333333333
9147181,Control,3.8
9147228,Control,2.4166666666666665
9147600,Test,1.55
9147871,Test,3.4166666666666665
9147938,Control,2.6333333333333333
9148510,Control,3.5833333333333335
9149348,Test,1.2333333333333334
9149605,Test,3.85
9149741,Test,3.3
9150149,Control,5.516666666666667
9150536,Control,5.883333333333334
9150604,Test,6.65
9150859,Test,4.2
9151225,Test,1.3166666666666667
9151290,Control,2.7333333333333334
9151400,Control,6.516666666666667
9151536,Test,10.3
9151563,Control,4.933333333333334
9151687,Test,3.5833333333333335
9152198,Control,11.733333333333333
9152344,Control,7.1
9152473,Control,12.55
9152586,Control,3.216666666666667
9152747,Control,4.733333333333333
9152843,Control,1.7666666666666666
9153853,Test,3.316666666666667
9154286,Test,1.8333333333333333
9154441,Control,4.783333333333333
9155946,Test,5.8
9156514,Control,15.283333333333333
9158093,Control,8.833333333333334
9158247,Control,2.5
9158440,Control,1.6666666666666667
9158801,Test,2.2666666666666666
9158808,Control,3.6666666666666665
9159121,Control,6.616666666666666
9159317,Control,9.4
9159331,Control,4.366666666666666
9159465,Test,3.95
9159526,Control,1.6833333333333333
9159652,Test,4.116666666666666
9160019,Control,9.683333333333334
9160341,Test,6.05
9160960,Control,5.45
9160980,Test,4.25
9161222,Control,35.916666666666664
9161436,Test,27.233333333333334
9161577,Test,1.5666666666666667
9161780,Control,12.233333333333333
9161866,Test,23.633333333333333
9162908,Control,4.45
9163259,Control,17.233333333333334
9163772,Test,4.45
9164246,Test,3.5833333333333335
9164248,Test,1.5333333333333334
9164450,Control,3.216666666666667
9164563,Control,11.4
9164734,Test,2.05
9164959,Test,1.5166666666666666
9165389,Test,2.1166666666666667
9165808,Control,2.933333333333333
9166062,Test,14.416666666666666
9166923,Control,4.6
9166983,Control,2.5
9168022,Test,2.55
9168213,Test,7.633333333333334
9168589,Test,4.516666666666667
9169205,Control,5.166666666666667
9169459,Test,13.9
9169605,Control,2.533333333333333
9169826,Test,5.083333333333333
9169849,Test,3.7333333333333334
9169891,Test,3.9833333333333334
9170417,Test,1.3666666666666667
9170496,Control,11.983333333333333
9171194,Control,2.066666666666667
9171553,Control,1.75
9171585,Test,7.633333333333334
9171816,Test,3.283333333333333
9171836,Test,2.716666666666667
9171879,Test,6.133333333333334
9172302,Test,22.65
9172549,Control,28.016666666666666
9172571,Control,6.016666666666667
9172762,Test,7.566666666666666
9172900,Test,2.3833333333333333
9173025,Control,5.85
9173546,Control,13.533333333333333
9173581,Control,7.516666666666667
9173661,Test,21.616666666666667
9173716,Control,11.733333333333333
9173795,Test,4.016666666666667
9174161,Control,4.25
9174792,Test,9.166666666666666
9175004,Control,2.183333333333333
9175342,Test,2.1
9175519,Test,6.0
9175524,Control,1.9333333333333333
9176530,Test,4.35
9176551,Test,1.6166666666666667
9176963,Test,1.7
9176964,Control,1.1666666666666667
9177075,Test,3.8
9177193,Test,3.283333333333333
9177631,Control,2.0166666666666666
9178158,Test,4.333333333333333
9179402,Control,7.183333333333334
9179508,Test,32.8
9180317,Test,4.0
9180822,Control,0.95
9181934,Test,39.416666666666664
9182109,Test,7.316666666666666
9182143,Control,2.7333333333333334
9182233,Control,5.916666666666667
9182399,Test,5.25
9183231,Test,4.95
9183251,Test,18.5
9183400,Control,2.9833333333333334
9183538,Test,1.9333333333333333
9184029,Control,13.0
